CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
IND-05332,Male,1,No,No,46,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,41.04,1972.36,No
IND-05333,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),74.57,1642.37,No
IND-05334,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.56,2112.32,Yes
IND-05335,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.8,5659.37,No
IND-05336,Female,0,No,Yes,43,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.62,3621.89,Yes
IND-05337,Male,1,No,Yes,15,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,35.51,521.55,Yes
IND-05338,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,112.59,7439.72,No
IND-05339,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,43.9,92.56,No
IND-05340,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),26.01,1881.15,No
IND-05341,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),68.12,323.79,Yes
IND-05342,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.34,3176.14,No
IND-05343,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.61,3111.84,Yes
IND-05344,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.15,1099.88,No
IND-05345,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),49.38,3142.86,No
IND-05346,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),111.26,7351.24,Yes
IND-05347,Male,0,Yes,Yes,32,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.78,3513.78,No
IND-05348,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),34.63,63.34,No
IND-05349,Male,1,Yes,No,10,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.53,480.11,Yes
IND-05350,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.96,3891.57,Yes
IND-05351,Female,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),104.94,4234.06,Yes
IND-05352,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.89,2341.79,No
IND-05353,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,79.06,1800.1,No
IND-05354,Female,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.46,3588.1,Yes
IND-05355,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.09,399.21,Yes
IND-05356,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.5,1322.72,Yes
IND-05357,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,78.73,1734.14,No
IND-05358,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.16,4703.32,No
IND-05359,Female,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),57.64,1640.52,Yes
IND-05360,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),51.97,3545.46,No
IND-05361,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.21,714.44,Yes
IND-05362,Male,1,No,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,110.58,6578.1,Yes
IND-05363,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.52,960.26,Yes
IND-05364,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),67.14,60.51,No
IND-05365,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),76.13,4943.72,No
IND-05366,Female,1,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),48.08,450.35,No
IND-05367,Female,1,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,28.73,1730.26,No
IND-05368,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.67,2748.14,No
IND-05369,Female,1,No,Yes,20,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.01,1640.39,No
IND-05370,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,41.64,2367.41,No
IND-05371,Male,1,Yes,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.36,830.36,Yes
IND-05372,Male,0,Yes,No,58,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.57,1271.56,Yes
IND-05373,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),36.85,1362.17,Yes
IND-05374,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),100.82,1053.93,No
IND-05375,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.12,235.37,Yes
IND-05376,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,29.69,1023.21,Yes
IND-05377,Female,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),28.2,958.29,Yes
IND-05378,Male,1,No,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,111.16,3020.27,No
IND-05379,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),56.79,2007.58,No
IND-05380,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),95.9,5915.8,No
IND-05381,Male,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.23,2153.22,No
IND-05382,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),32.27,1105.91,Yes
IND-05383,Male,0,Yes,No,58,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,72.0,4088.68,No
IND-05384,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),29.83,732.22,No
IND-05385,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,105.45,990.58,No
IND-05386,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),24.88,1040.24,No
IND-05387,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),89.3,2133.68,No
IND-05388,Female,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),116.77,2720.5,Yes
IND-05389,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,107.69,4015.29,Yes
IND-05390,Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),109.73,930.25,Yes
IND-05391,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.3,2676.39,No
IND-05392,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),66.29,2281.07,No
IND-05393,Female,1,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.92,1697.29,No
IND-05394,Female,0,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,88.16,2870.03,No
IND-05395,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.89,4679.0,Yes
IND-05396,Male,0,Yes,Yes,28,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.34,1350.03,No
IND-05397,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,60.55,3517.81,Yes
IND-05398,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.66,471.04,No
IND-05399,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,89.06,3660.38,No
IND-05400,Female,1,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,21.86,487.9,No
IND-05401,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,111.6,6254.12,No
IND-05402,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,33.97,843.72,No
IND-05403,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.2,1474.85,No
IND-05404,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.65,248.49,Yes
IND-05405,Male,1,No,No,35,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),63.48,2286.96,No
IND-05406,Female,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.01,5611.79,Yes
IND-05407,Female,0,No,Yes,67,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),97.65,6688.37,No
IND-05408,Male,1,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),55.82,2045.67,No
IND-05409,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.81,2935.36,No
IND-05410,Female,0,Yes,Yes,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),53.63,2425.08,No
IND-05411,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.76,1053.19,Yes
IND-05412,Male,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,90.74,2816.69,No
IND-05413,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.46,3927.75,No
IND-05414,Male,0,No,No,59,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,60.26,3712.58,Yes
IND-05415,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.32,4608.01,No
IND-05416,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.41,4478.39,No
IND-05417,Male,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),32.7,975.61,Yes
IND-05418,Male,0,Yes,No,23,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,70.67,1673.55,No
IND-05419,Male,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.44,415.84,No
IND-05420,Male,1,Yes,No,55,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),86.25,4704.25,No
IND-05421,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.47,62.6,No
IND-05422,Male,0,No,No,56,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.04,5463.72,No
IND-05423,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),67.64,2404.0,Yes
IND-05424,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,95.36,1718.96,Yes
IND-05425,Male,0,No,Yes,42,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),118.73,5019.22,No
IND-05426,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),105.17,7058.45,No
IND-05427,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),90.01,2910.52,No
IND-05428,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),44.29,1300.04,No
IND-05429,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),76.4,392.17,No
IND-05430,Female,0,No,Yes,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,82.71,4059.07,No
IND-05431,Female,0,No,No,65,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),92.51,5811.24,No
IND-05432,Male,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,39.17,413.37,No
IND-05433,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,71.17,4052.25,No
IND-05434,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),65.78,1712.54,No
IND-05435,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.01,3371.41,No
IND-05436,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),73.36,2129.37,Yes
IND-05437,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),110.0,4890.78,No
IND-05438,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,96.14,5116.73,Yes
IND-05439,Male,1,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.23,5016.34,No
IND-05440,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,92.24,5635.94,No
IND-05441,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,98.1,5598.7,Yes
IND-05442,Male,0,Yes,Yes,40,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.57,3843.63,No
IND-05443,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),105.2,1499.86,No
IND-05444,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.92,769.46,No
IND-05445,Male,0,No,Yes,39,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),101.95,3872.79,Yes
IND-05446,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.39,3932.57,No
IND-05447,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.8,515.31,No
IND-05448,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.46,655.83,Yes
IND-05449,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,68.83,1013.42,Yes
IND-05450,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.02,3174.32,Yes
IND-05451,Male,0,No,No,39,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,50.8,1948.07,No
IND-05452,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.1,2462.92,No
IND-05453,Male,1,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,107.22,1189.41,Yes
IND-05454,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,22.7,794.7,Yes
IND-05455,Female,0,No,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,112.54,3035.65,Yes
IND-05456,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,104.2,2313.53,Yes
IND-05457,Male,1,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.21,1610.89,Yes
IND-05458,Male,0,Yes,No,46,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.21,4297.66,Yes
IND-05459,Female,0,No,No,44,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.38,3623.71,No
IND-05460,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.72,1337.73,Yes
IND-05461,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),84.23,3130.8,No
IND-05462,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.53,145.03,Yes
IND-05463,Male,1,No,Yes,68,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,102.61,6605.0,Yes
IND-05464,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.81,6046.65,No
IND-05465,Male,1,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,68.15,3410.85,No
IND-05466,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,43.46,2273.13,No
IND-05467,Female,1,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.1,2962.17,No
IND-05468,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.28,3162.79,Yes
IND-05469,Female,1,No,No,54,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,35.74,2075.83,No
IND-05470,Male,0,No,No,41,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.2,3324.28,Yes
IND-05471,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,35.03,1436.23,Yes
IND-05472,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.65,1944.06,Yes
IND-05473,Male,0,No,No,39,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),75.82,2850.87,No
IND-05474,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,102.75,2400.0,No
IND-05475,Male,1,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.41,2617.58,No
IND-05476,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.68,3844.01,No
IND-05477,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.64,3358.63,Yes
IND-05478,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,20.08,603.49,No
IND-05479,Female,1,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.3,3153.52,No
